60	 96
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	h11	 h12	 h21	 h22	
5397	23.14	14.56	0	0.078	227	573	117.61	0.431	0.825	0.488	 -0.017	 -0.017	 0.512	
5398	23.14	14.82	0	0.097	254	620	127.70	0.586	0.153	0.494	 -0.025	 -0.025	 0.506	
5399	23.14	15.08	0	0.086	233	546	125.85	0.419	-0.259	0.493	 -0.021	 -0.021	 0.507	
5400	23.14	15.34	0	0.055	216	519	84.90	-0.283	-0.579	0.486	 0.002	 0.002	 0.514	
5401	23.40	0.00	0	0.018	231	437	43.72	-0.284	-0.478	0.500	 0.004	 0.004	 0.500	
5402	23.40	0.26	0	0.043	242	549	122.68	0.056	-0.576	0.495	 -0.010	 -0.010	 0.505	
5403	23.40	0.52	0	0.049	246	537	121.20	0.145	-0.510	0.494	 -0.011	 -0.011	 0.506	
5404	23.40	0.78	0	0.037	243	550	126.95	0.204	-0.789	0.497	 -0.009	 -0.009	 0.503	
5405	23.40	1.04	0	0.037	254	517	111.65	0.322	-0.570	0.493	 -0.007	 -0.007	 0.507	
5406	23.40	1.30	0	0.010	277	1213	72.05	2.063	3.360	0.557	 -0.041	 -0.041	 0.443	
5407	23.40	1.56	0	0.042	246	517	125.64	0.133	-0.843	0.497	 -0.010	 -0.010	 0.503	
5408	23.40	1.82	0	0.043	238	491	122.67	-0.033	-0.693	0.495	 -0.010	 -0.010	 0.505	
5409	23.40	2.08	0	0.016	258	525	78.44	-0.217	-0.942	0.496	 0.002	 0.002	 0.504	
5410	23.40	2.34	0	0.030	244	498	119.48	-0.025	-0.853	0.496	 -0.007	 -0.007	 0.504	
5411	23.40	2.60	0	0.027	242	491	105.87	-0.072	-0.461	0.494	 -0.004	 -0.004	 0.506	
5412	23.40	2.86	0	0.030	233	473	111.23	-0.257	-0.617	0.494	 -0.005	 -0.005	 0.506	
5413	23.40	3.12	0	0.038	246	506	98.76	0.052	-0.087	0.491	 -0.003	 -0.003	 0.509	
5414	23.40	3.38	0	0.056	244	513	109.86	-0.067	-0.070	0.489	 -0.009	 -0.009	 0.511	
5415	23.40	3.64	0	0.030	215	466	96.33	-0.281	-0.613	0.493	 -0.002	 -0.002	 0.507	
5416	23.40	3.90	0	0.032	237	488	127.05	-0.023	-0.841	0.498	 -0.008	 -0.008	 0.502	
5417	23.40	4.16	0	0.039	221	493	110.94	-0.142	-0.607	0.493	 -0.007	 -0.007	 0.507	
5418	23.40	4.42	0	0.034	226	489	107.15	0.019	-0.366	0.493	 -0.005	 -0.005	 0.507	
5419	23.40	4.68	0	0.037	235	495	106.27	-0.236	-0.637	0.492	 -0.005	 -0.005	 0.508	
5420	23.40	4.94	0	0.043	221	494	107.11	-0.226	-0.570	0.491	 -0.006	 -0.006	 0.509	
5421	23.40	5.20	0	0.047	237	499	112.46	-0.258	-0.365	0.492	 -0.008	 -0.008	 0.508	
5422	23.40	5.46	0	0.043	210	490	94.43	-0.271	-0.469	0.489	 -0.002	 -0.002	 0.511	
5423	23.40	5.72	0	0.122	302	653	53.00	0.458	-0.975	0.491	 0.031	 0.031	 0.509	
5424	23.40	5.98	0	0.043	196	408	110.19	-0.521	-0.081	0.492	 -0.007	 -0.007	 0.508	
5425	23.40	6.24	0	0.067	256	518	123.06	0.012	-0.749	0.493	 -0.016	 -0.016	 0.507	
5426	23.40	6.50	0	0.054	220	513	110.05	-0.194	-0.421	0.489	 -0.009	 -0.009	 0.511	
5427	23.40	6.76	0	0.065	219	567	113.20	-0.031	-0.946	0.488	 -0.012	 -0.012	 0.512	
5428	23.40	7.02	0	0.060	237	551	112.14	-0.041	-0.725	0.489	 -0.011	 -0.011	 0.511	
5429	23.40	7.28	0	0.070	236	545	95.31	0.174	-0.788	0.482	 -0.003	 -0.003	 0.518	
5430	23.40	7.54	0	0.067	226	506	116.97	-0.106	-0.637	0.490	 -0.014	 -0.014	 0.510	
5431	23.40	7.80	0	0.076	230	605	106.77	0.322	0.229	0.484	 -0.011	 -0.011	 0.516	
5432	23.40	8.06	0	0.055	222	556	65.07	0.015	-0.437	0.491	 0.011	 0.011	 0.509	
5433	23.40	8.32	0	0.073	229	573	107.86	0.015	-0.361	0.485	 -0.011	 -0.011	 0.515	
5434	23.40	8.58	0	0.085	241	568	114.55	-0.007	-0.598	0.486	 -0.017	 -0.017	 0.514	
5435	23.40	8.84	0	0.094	237	578	114.63	-0.059	-0.521	0.484	 -0.019	 -0.019	 0.516	
5436	23.40	9.10	0	0.095	245	613	115.22	0.331	-0.275	0.484	 -0.019	 -0.019	 0.516	
5437	23.40	9.36	0	0.067	237	506	104.77	-0.206	-0.402	0.485	 -0.009	 -0.009	 0.515	
5438	23.40	9.62	0	0.098	262	534	104.22	-0.406	-0.674	0.477	 -0.012	 -0.012	 0.523	
5439	23.40	9.88	0	0.079	249	586	117.35	0.065	-0.863	0.488	 -0.017	 -0.017	 0.512	
5440	23.40	10.14	0	0.082	255	622	106.03	0.084	-0.863	0.482	 -0.011	 -0.011	 0.518	
5441	23.40	10.40	0	0.090	256	570	122.37	0.103	-1.037	0.490	 -0.021	 -0.021	 0.510	
5442	23.40	10.66	0	0.097	236	587	118.83	0.271	-0.312	0.486	 -0.022	 -0.022	 0.514	
5443	23.40	10.92	0	0.076	240	591	115.17	-0.209	-0.851	0.487	 -0.015	 -0.015	 0.513	
5444	23.40	11.18	0	0.084	269	522	115.36	-0.034	-0.581	0.486	 -0.017	 -0.017	 0.514	
5445	23.40	11.44	0	0.071	264	622	127.32	0.186	-0.658	0.495	 -0.018	 -0.018	 0.505	
5446	23.40	11.70	0	0.076	260	573	118.62	0.003	-0.437	0.489	 -0.017	 -0.017	 0.511	
5447	23.40	11.96	0	0.063	259	595	117.49	0.171	-0.861	0.491	 -0.013	 -0.013	 0.509	
5448	23.40	12.22	0	0.093	251	602	121.35	0.184	-0.691	0.489	 -0.022	 -0.022	 0.511	
5449	23.40	12.48	0	0.077	259	559	123.08	0.018	-0.687	0.492	 -0.018	 -0.018	 0.508	
5450	23.40	12.74	0	0.010	263	626	48.65	0.986	0.869	0.504	 -0.028	 -0.028	 0.496	
5451	23.40	13.00	0	0.010	247	871	81.75	0.940	0.378	0.534	 -0.010	 -0.010	 0.466	
5452	23.40	13.26	0	0.083	238	518	132.33	0.368	-0.557	0.498	 -0.021	 -0.021	 0.502	
5453	23.40	13.52	0	0.063	242	497	119.32	-0.015	-0.451	0.492	 -0.014	 -0.014	 0.508	
5454	23.40	13.78	0	0.080	226	532	121.48	0.135	-0.039	0.490	 -0.019	 -0.019	 0.510	
5455	23.40	14.04	0	0.085	224	546	121.79	0.162	0.625	0.490	 -0.020	 -0.020	 0.510	
5456	23.40	14.30	0	0.065	222	506	120.11	0.156	-0.048	0.492	 -0.015	 -0.015	 0.508	
5457	23.40	14.56	0	0.069	253	557	130.89	0.141	-0.658	0.497	 -0.018	 -0.018	 0.503	
5458	23.40	14.82	0	0.079	225	520	127.91	0.465	-0.636	0.495	 -0.020	 -0.020	 0.505	
5459	23.40	15.08	0	0.067	244	497	125.86	0.458	-0.570	0.495	 -0.016	 -0.016	 0.505	
5460	23.40	15.34	0	0.073	248	528	129.17	-0.297	-0.437	0.496	 -0.019	 -0.019	 0.504	
5461	23.66	0.00	0	0.057	247	499	100.74	0.039	-0.300	0.486	 -0.005	 -0.005	 0.514	
5462	23.66	0.26	0	0.052	242	526	124.81	0.052	-0.644	0.495	 -0.012	 -0.012	 0.505	
5463	23.66	0.52	0	0.057	246	583	126.71	0.261	-0.498	0.496	 -0.014	 -0.014	 0.504	
5464	23.66	0.78	0	0.049	254	518	127.39	0.102	-0.836	0.497	 -0.012	 -0.012	 0.503	
5465	23.66	1.04	0	0.034	240	497	123.51	0.197	-0.622	0.497	 -0.008	 -0.008	 0.503	
5466	23.66	1.30	0	0.039	250	535	118.97	0.099	-0.613	0.495	 -0.008	 -0.008	 0.505	
5467	23.66	1.56	0	0.039	237	490	119.52	-0.008	-0.851	0.495	 -0.009	 -0.009	 0.505	
5468	23.66	1.82	0	0.040	237	502	121.55	0.042	-0.870	0.495	 -0.009	 -0.009	 0.505	
5469	23.66	2.08	0	0.042	242	515	111.30	-0.045	-0.655	0.492	 -0.007	 -0.007	 0.508	
5470	23.66	2.34	0	0.041	234	502	117.53	-0.041	-0.610	0.494	 -0.009	 -0.009	 0.506	
5471	23.66	2.60	0	0.033	235	496	113.07	-0.125	-0.769	0.494	 -0.006	 -0.006	 0.506	
5472	23.66	2.86	0	0.039	250	527	112.69	-0.104	-0.299	0.493	 -0.007	 -0.007	 0.507	
5473	23.66	3.12	0	0.037	241	436	79.73	-0.621	0.126	0.491	 0.003	 0.003	 0.509	
5474	23.66	3.38	0	0.023	245	484	134.37	-0.130	-0.658	0.500	 -0.006	 -0.006	 0.500	
5475	23.66	3.64	0	0.039	223	470	115.77	-0.176	-0.430	0.494	 -0.008	 -0.008	 0.506	
5476	23.66	3.90	0	0.043	230	499	105.57	-0.238	-0.297	0.491	 -0.006	 -0.006	 0.509	
5477	23.66	4.16	0	0.040	228	535	107.45	0.034	-0.659	0.492	 -0.006	 -0.006	 0.508	
5478	23.66	4.42	0	0.028	218	487	119.17	-0.149	-0.785	0.496	 -0.006	 -0.006	 0.504	
5479	23.66	4.68	0	0.044	225	548	107.96	-0.035	-0.628	0.491	 -0.007	 -0.007	 0.509	
5480	23.66	4.94	0	0.053	225	477	104.23	-0.605	-0.138	0.488	 -0.007	 -0.007	 0.512	
5481	23.66	5.20	0	0.040	211	461	112.71	-0.398	-0.448	0.493	 -0.007	 -0.007	 0.507	
5482	23.66	5.46	0	0.056	209	504	100.93	-0.094	-0.767	0.487	 -0.005	 -0.005	 0.513	
5483	23.66	5.72	0	0.061	218	487	115.57	-0.171	-0.709	0.490	 -0.012	 -0.012	 0.510	
5484	23.66	5.98	0	0.063	234	548	104.06	0.533	0.973	0.486	 -0.008	 -0.008	 0.514	
5485	23.66	6.24	0	0.061	215	522	112.57	-0.151	-0.452	0.489	 -0.011	 -0.011	 0.511	
5486	23.66	6.50	0	0.067	223	549	114.54	-0.001	-0.273	0.489	 -0.013	 -0.013	 0.511	
5487	23.66	6.76	0	0.072	220	567	119.64	-0.242	-0.816	0.490	 -0.016	 -0.016	 0.510	
5488	23.66	7.02	0	0.066	220	553	105.64	-0.127	-0.354	0.485	 -0.009	 -0.009	 0.515	
5489	23.66	7.28	0	0.078	235	540	108.75	-0.205	-0.071	0.484	 -0.012	 -0.012	 0.516	
5490	23.66	7.54	0	0.070	228	578	110.61	0.037	-0.235	0.486	 -0.012	 -0.012	 0.514	
5491	23.66	7.80	0	0.077	222	532	110.77	-0.139	-0.497	0.485	 -0.013	 -0.013	 0.515	
5492	23.66	8.06	0	0.083	218	573	111.75	-0.046	0.028	0.484	 -0.015	 -0.015	 0.516	
5493	23.66	8.32	0	0.060	232	511	109.15	-0.513	0.020	0.488	 -0.010	 -0.010	 0.512	
5494	23.66	8.58	0	0.091	224	580	118.24	0.084	-0.726	0.487	 -0.020	 -0.020	 0.513	
5495	23.66	8.84	0	0.075	232	564	115.83	-0.057	-0.706	0.488	 -0.015	 -0.015	 0.512	
5496	23.66	9.10	0	0.076	215	524	119.39	-0.090	-0.614	0.490	 -0.017	 -0.017	 0.510	
5497	23.66	9.36	0	0.071	244	543	118.95	0.143	-0.834	0.490	 -0.016	 -0.016	 0.510	
5498	23.66	9.62	0	0.075	252	599	113.75	0.034	-0.345	0.487	 -0.014	 -0.014	 0.513	
5499	23.66	9.88	0	0.071	235	557	113.05	0.027	-0.642	0.487	 -0.013	 -0.013	 0.513	
5500	23.66	10.14	0	0.010	234	478	45.66	0.445	-0.579	0.500	 -0.016	 -0.016	 0.500	
5501	23.66	10.40	0	0.106	253	598	115.88	0.079	-0.163	0.483	 -0.022	 -0.022	 0.517	
5502	23.66	10.66	0	0.084	237	597	120.03	0.149	-0.360	0.489	 -0.019	 -0.019	 0.511	
5503	23.66	10.92	0	0.093	245	590	116.53	0.277	0.030	0.485	 -0.019	 -0.019	 0.515	
5504	23.66	11.18	0	0.083	246	600	117.03	0.059	-0.381	0.487	 -0.017	 -0.017	 0.513	
5505	23.66	11.44	0	0.083	254	597	123.31	0.266	-0.609	0.491	 -0.020	 -0.020	 0.509	
5506	23.66	11.70	0	0.084	238	577	120.85	0.140	-0.659	0.490	 -0.019	 -0.019	 0.510	
5507	23.66	11.96	0	0.090	248	579	125.02	0.152	-0.777	0.492	 -0.022	 -0.022	 0.508	
5508	23.66	12.22	0	0.074	258	539	125.66	0.172	-0.656	0.494	 -0.018	 -0.018	 0.506	
5509	23.66	12.48	0	0.073	252	517	120.79	0.085	-0.537	0.491	 -0.017	 -0.017	 0.509	
5510	23.66	12.74	0	0.068	235	490	119.28	-0.126	-0.513	0.491	 -0.015	 -0.015	 0.509	
5511	23.66	13.00	0	0.066	238	514	130.19	0.169	-0.761	0.497	 -0.017	 -0.017	 0.503	
5512	23.66	13.26	0	0.072	252	498	116.75	-0.449	-0.495	0.489	 -0.015	 -0.015	 0.511	
5513	23.66	13.52	0	0.082	249	523	131.33	-0.536	0.263	0.497	 -0.021	 -0.021	 0.503	
5514	23.66	13.78	0	0.075	245	540	124.30	0.055	-0.512	0.493	 -0.018	 -0.018	 0.507	
5515	23.66	14.04	0	0.078	227	554	125.75	0.239	-0.523	0.494	 -0.019	 -0.019	 0.506	
5516	23.66	14.30	0	0.065	219	540	116.07	-0.103	0.940	0.490	 -0.013	 -0.013	 0.510	
5517	23.66	14.56	0	0.084	239	563	130.08	0.264	-0.679	0.496	 -0.022	 -0.022	 0.504	
5518	23.66	14.82	0	0.083	239	530	118.62	0.113	-0.288	0.488	 -0.018	 -0.018	 0.512	
5519	23.66	15.08	0	0.075	246	535	127.97	0.013	-0.738	0.495	 -0.019	 -0.019	 0.505	
5520	23.66	15.34	0	0.069	241	492	59.68	0.561	-0.663	0.491	 0.016	 0.016	 0.509	
5521	23.92	0.00	0	0.050	240	522	131.98	0.305	-0.429	0.499	 -0.013	 -0.013	 0.501	
5522	23.92	0.26	0	0.032	242	565	87.97	0.250	-0.765	0.492	 0.001	 0.001	 0.508	
5523	23.92	0.52	0	0.010	250	568	52.98	0.500	-0.562	0.509	 -0.033	 -0.033	 0.491	
5524	23.92	0.78	0	0.052	243	576	128.59	0.119	-0.738	0.497	 -0.013	 -0.013	 0.503	
5525	23.92	1.04	0	0.029	246	517	104.37	0.247	-0.645	0.494	 -0.004	 -0.004	 0.506	
5526	23.92	1.30	0	0.036	211	514	110.24	0.613	0.730	0.493	 -0.006	 -0.006	 0.507	
5527	23.92	1.56	0	0.010	224	383	46.75	-0.467	-0.563	0.500	 -0.000	 -0.000	 0.500	
5528	23.92	1.82	0	0.045	234	517	123.88	0.288	-0.759	0.496	 -0.011	 -0.011	 0.504	
5529	23.92	2.08	0	0.010	243	515	53.21	0.218	-0.943	0.502	 -0.007	 -0.007	 0.498	
5530	23.92	2.34	0	0.039	243	530	112.26	0.098	-0.744	0.493	 -0.007	 -0.007	 0.507	
5531	23.92	2.60	0	0.046	245	503	117.06	-0.107	-0.415	0.493	 -0.010	 -0.010	 0.507	
5532	23.92	2.86	0	0.037	241	530	90.89	0.663	-0.066	0.491	 -0.000	 -0.000	 0.509	
5533	23.92	3.12	0	0.049	228	476	62.27	-0.248	-0.923	0.493	 0.010	 0.010	 0.507	
5534	23.92	3.38	0	0.010	221	356	102.24	-0.371	-0.224	0.501	 0.000	 0.000	 0.499	
5535	23.92	3.64	0	0.040	231	480	116.17	-0.220	-0.602	0.494	 -0.008	 -0.008	 0.506	
5536	23.92	3.90	0	0.042	226	488	109.27	-0.245	-0.691	0.492	 -0.007	 -0.007	 0.508	
5537	23.92	4.16	0	0.032	233	497	119.56	-0.157	-0.621	0.496	 -0.007	 -0.007	 0.504	
5538	23.92	4.42	0	0.056	224	500	101.67	-0.669	0.153	0.487	 -0.006	 -0.006	 0.513	
5539	23.92	4.68	0	0.039	212	498	107.23	-0.181	-0.648	0.492	 -0.006	 -0.006	 0.508	
5540	23.92	4.94	0	0.041	231	521	108.79	-0.129	-0.536	0.492	 -0.006	 -0.006	 0.508	
5541	23.92	5.20	0	0.049	214	470	115.95	-0.254	-0.571	0.492	 -0.010	 -0.010	 0.508	
5542	23.92	5.46	0	0.049	209	478	112.22	-0.408	-0.390	0.491	 -0.009	 -0.009	 0.509	
5543	23.92	5.72	0	0.052	230	487	104.40	-0.449	-0.265	0.488	 -0.006	 -0.006	 0.512	
5544	23.92	5.98	0	0.056	214	505	110.68	-0.302	-0.340	0.489	 -0.009	 -0.009	 0.511	
5545	23.92	6.24	0	0.076	218	551	116.36	-0.025	-0.719	0.488	 -0.016	 -0.016	 0.512	
5546	23.92	6.50	0	0.055	218	532	112.97	-0.176	-0.639	0.490	 -0.010	 -0.010	 0.510	
5547	23.92	6.76	0	0.063	219	505	111.93	-0.194	-0.346	0.488	 -0.011	 -0.011	 0.512	
5548	23.92	7.02	0	0.056	236	536	107.69	0.085	-0.189	0.488	 -0.008	 -0.008	 0.512	
5549	23.92	7.28	0	0.074	226	574	119.61	0.099	-0.948	0.490	 -0.016	 -0.016	 0.510	
5550	23.92	7.54	0	0.059	219	533	104.67	0.096	-0.319	0.487	 -0.007	 -0.007	 0.513	
5551	23.92	7.80	0	0.073	230	544	115.08	-0.101	-0.790	0.488	 -0.015	 -0.015	 0.512	
5552	23.92	8.06	0	0.059	231	540	120.32	-0.042	-0.692	0.493	 -0.013	 -0.013	 0.507	
5553	23.92	8.32	0	0.056	239	566	115.03	0.047	-1.034	0.491	 -0.011	 -0.011	 0.509	
5554	23.92	8.58	0	0.078	238	502	108.74	-0.276	-0.651	0.484	 -0.012	 -0.012	 0.516	
5555	23.92	8.84	0	0.086	215	567	116.58	0.018	-0.393	0.487	 -0.018	 -0.018	 0.513	
5556	23.92	9.10	0	0.086	227	562	118.39	0.018	-0.853	0.488	 -0.019	 -0.019	 0.512	
5557	23.92	9.36	0	0.066	221	516	115.43	0.135	0.198	0.489	 -0.013	 -0.013	 0.511	
5558	23.92	9.62	0	0.025	252	537	74.67	0.249	-0.909	0.494	 0.003	 0.003	 0.506	
5559	23.92	9.88	0	0.047	231	512	109.30	-0.165	-0.339	0.491	 -0.007	 -0.007	 0.509	
5560	23.92	10.14	0	0.067	227	528	104.80	0.081	0.261	0.485	 -0.009	 -0.009	 0.515	
5561	23.92	10.40	0	0.073	236	590	113.11	0.059	-0.742	0.487	 -0.014	 -0.014	 0.513	
5562	23.92	10.66	0	0.087	241	592	109.00	-0.185	-0.213	0.482	 -0.014	 -0.014	 0.518	
5563	23.92	10.92	0	0.091	232	578	119.72	0.108	-0.491	0.488	 -0.020	 -0.020	 0.512	
5564	23.92	11.18	0	0.061	256	556	107.52	-0.075	-0.363	0.487	 -0.009	 -0.009	 0.513	
5565	23.92	11.44	0	0.081	227	555	122.98	0.137	-0.658	0.491	 -0.019	 -0.019	 0.509	
5566	23.92	11.70	0	0.047	238	521	112.25	0.216	-1.157	0.491	 -0.008	 -0.008	 0.509	
5567	23.92	11.96	0	0.084	237	514	124.41	0.262	-0.912	0.492	 -0.020	 -0.020	 0.508	
5568	23.92	12.22	0	0.068	235	552	125.24	0.393	0.352	0.494	 -0.017	 -0.017	 0.506	
5569	23.92	12.48	0	0.080	246	526	120.56	-0.055	-0.638	0.490	 -0.018	 -0.018	 0.510	
5570	23.92	12.74	0	0.052	264	513	106.92	-0.226	-0.106	0.489	 -0.007	 -0.007	 0.511	
5571	23.92	13.00	0	0.082	241	546	122.90	0.182	-0.582	0.491	 -0.020	 -0.020	 0.509	
5572	23.92	13.26	0	0.079	233	542	127.16	0.290	-0.619	0.494	 -0.020	 -0.020	 0.506	
5573	23.92	13.52	0	0.076	231	531	125.56	0.426	-0.375	0.494	 -0.019	 -0.019	 0.506	
5574	23.92	13.78	0	0.064	238	489	119.02	0.110	-0.699	0.491	 -0.014	 -0.014	 0.509	
5575	23.92	14.04	0	0.044	279	538	127.69	0.384	-0.238	0.497	 -0.011	 -0.011	 0.503	
5576	23.92	14.30	0	0.068	236	558	112.74	0.583	-0.183	0.488	 -0.013	 -0.013	 0.512	
5577	23.92	14.56	0	0.066	266	577	106.17	0.056	-0.504	0.485	 -0.009	 -0.009	 0.515	
5578	23.92	14.82	0	0.082	233	541	121.86	0.319	0.065	0.490	 -0.019	 -0.019	 0.510	
5579	23.92	15.08	0	0.088	236	536	119.71	0.098	0.338	0.488	 -0.020	 -0.020	 0.512	
5580	23.92	15.34	0	0.072	218	566	115.67	0.204	0.973	0.488	 -0.015	 -0.015	 0.512	
5581	24.18	0.00	0	0.060	252	566	127.00	0.256	-0.524	0.496	 -0.015	 -0.015	 0.504	
5582	24.18	0.26	0	0.048	239	512	129.90	0.030	-0.592	0.498	 -0.012	 -0.012	 0.502	
5583	24.18	0.52	0	0.049	243	550	129.55	0.151	-0.935	0.498	 -0.012	 -0.012	 0.502	
5584	24.18	0.78	0	0.034	244	530	98.09	0.134	-0.775	0.492	 -0.002	 -0.002	 0.508	
5585	24.18	1.04	0	0.022	234	486	134.23	0.088	-0.567	0.500	 -0.006	 -0.006	 0.500	
5586	24.18	1.30	0	0.102	218	506	123.09	0.653	-0.146	0.489	 -0.025	 -0.025	 0.511	
5587	24.18	1.56	0	0.023	249	503	133.18	0.234	-0.860	0.500	 -0.006	 -0.006	 0.500	
5588	24.18	1.82	0	0.037	243	512	116.68	0.141	-0.824	0.494	 -0.007	 -0.007	 0.506	
5589	24.18	2.08	0	0.034	249	521	98.22	0.194	-0.491	0.492	 -0.002	 -0.002	 0.508	
5590	24.18	2.34	0	0.010	264	479	131.48	-0.384	-0.623	0.500	 0.003	 0.003	 0.500	
5591	24.18	2.60	0	0.032	223	428	91.10	-0.731	-0.041	0.492	 -0.000	 -0.000	 0.508	
5592	24.18	2.86	0	0.079	248	546	45.52	1.201	0.997	0.500	 0.020	 0.020	 0.500	
5593	24.18	3.12	0	0.189	459	2345	52.44	0.726	-0.009	0.487	 0.050	 0.050	 0.513	
5594	24.18	3.38	0	0.044	230	483	105.25	-0.093	-0.319	0.490	 -0.006	 -0.006	 0.510	
5595	24.18	3.64	0	0.047	232	524	115.37	-0.092	-0.568	0.492	 -0.009	 -0.009	 0.508	
5596	24.18	3.90	0	0.055	229	514	109.83	-0.213	-0.310	0.489	 -0.009	 -0.009	 0.511	
5597	24.18	4.16	0	0.046	212	470	115.13	-0.263	-0.618	0.492	 -0.009	 -0.009	 0.508	
5598	24.18	4.42	0	0.039	237	549	109.24	-0.021	-0.529	0.492	 -0.006	 -0.006	 0.508	
5599	24.18	4.68	0	0.048	216	508	112.18	-0.245	-0.329	0.491	 -0.009	 -0.009	 0.509	
5600	24.18	4.94	0	0.029	230	418	72.80	-0.572	-0.213	0.494	 0.004	 0.004	 0.506	
5601	24.18	5.20	0	0.055	207	499	115.82	-0.220	-0.682	0.491	 -0.011	 -0.011	 0.509	
5602	24.18	5.46	0	0.052	237	490	103.07	-0.400	-0.439	0.488	 -0.006	 -0.006	 0.512	
5603	24.18	5.72	0	0.058	215	522	108.23	-0.322	-0.368	0.488	 -0.009	 -0.009	 0.512	
5604	24.18	5.98	0	0.061	219	530	112.00	-0.146	-0.527	0.489	 -0.011	 -0.011	 0.511	
5605	24.18	6.24	0	0.066	231	533	109.34	0.188	0.616	0.487	 -0.011	 -0.011	 0.513	
5606	24.18	6.50	0	0.066	224	531	112.33	-0.144	-0.344	0.488	 -0.012	 -0.012	 0.512	
5607	24.18	6.76	0	0.065	226	551	110.74	-0.030	-0.512	0.487	 -0.011	 -0.011	 0.513	
5608	24.18	7.02	0	0.047	219	523	97.91	-0.153	-0.070	0.488	 -0.003	 -0.003	 0.512	
5609	24.18	7.28	0	0.066	230	546	110.39	0.142	-0.001	0.487	 -0.011	 -0.011	 0.513	
5610	24.18	7.54	0	0.070	229	549	110.81	0.071	-0.457	0.486	 -0.012	 -0.012	 0.514	
5611	24.18	7.80	0	0.068	230	518	114.34	0.037	-0.085	0.488	 -0.013	 -0.013	 0.512	
5612	24.18	8.06	0	0.082	221	558	116.49	-0.009	-0.445	0.487	 -0.017	 -0.017	 0.513	
5613	24.18	8.32	0	0.071	229	527	118.29	-0.068	-0.420	0.490	 -0.015	 -0.015	 0.510	
5614	24.18	8.58	0	0.086	243	564	118.41	-0.113	-0.780	0.488	 -0.019	 -0.019	 0.512	
5615	24.18	8.84	0	0.075	230	517	120.39	0.039	-0.824	0.491	 -0.017	 -0.017	 0.509	
5616	24.18	9.10	0	0.155	320	902	119.98	1.237	0.945	0.479	 -0.036	 -0.036	 0.521	
5617	24.18	9.36	0	0.058	216	532	108.18	-0.209	-0.443	0.488	 -0.009	 -0.009	 0.512	
5618	24.18	9.62	0	0.057	218	491	97.27	-0.321	0.378	0.486	 -0.004	 -0.004	 0.514	
5619	24.18	9.88	0	0.074	238	551	113.41	0.183	0.024	0.487	 -0.014	 -0.014	 0.513	
5620	24.18	10.14	0	0.092	230	529	123.94	0.260	-0.611	0.491	 -0.022	 -0.022	 0.509	
5621	24.18	10.40	0	0.088	234	539	119.22	0.112	-0.826	0.488	 -0.020	 -0.020	 0.512	
5622	24.18	10.66	0	0.089	237	558	121.75	0.169	-0.398	0.490	 -0.021	 -0.021	 0.510	
5623	24.18	10.92	0	0.098	243	587	116.81	0.102	-0.837	0.485	 -0.021	 -0.021	 0.515	
5624	24.18	11.18	0	0.085	240	614	127.33	0.370	-0.722	0.494	 -0.021	 -0.021	 0.506	
5625	24.18	11.44	0	0.101	241	613	122.83	0.450	-0.474	0.489	 -0.024	 -0.024	 0.511	
5626	24.18	11.70	0	0.076	246	546	125.37	0.144	-1.001	0.494	 -0.019	 -0.019	 0.506	
5627	24.18	11.96	0	0.072	225	568	116.50	-0.023	-0.840	0.489	 -0.015	 -0.015	 0.511	
5628	24.18	12.22	0	0.079	251	547	126.48	0.103	-0.988	0.494	 -0.020	 -0.020	 0.506	
5629	24.18	12.48	0	0.010	255	575	65.95	-0.453	-0.066	0.512	 -0.013	 -0.013	 0.488	
5630	24.18	12.74	0	0.068	252	509	122.25	-0.069	-0.583	0.492	 -0.016	 -0.016	 0.508	
5631	24.18	13.00	0	0.083	242	533	118.95	-0.020	-0.293	0.489	 -0.018	 -0.018	 0.511	
5632	24.18	13.26	0	0.074	242	529	126.42	0.213	-0.675	0.494	 -0.018	 -0.018	 0.506	
5633	24.18	13.52	0	0.095	232	573	127.10	0.255	-0.425	0.493	 -0.024	 -0.024	 0.507	
5634	24.18	13.78	0	0.087	226	546	124.97	0.502	-0.221	0.492	 -0.021	 -0.021	 0.508	
5635	24.18	14.04	0	0.075	225	515	123.39	0.230	-0.256	0.492	 -0.018	 -0.018	 0.508	
5636	24.18	14.30	0	0.092	235	569	126.19	0.416	-0.304	0.493	 -0.023	 -0.023	 0.507	
5637	24.18	14.56	0	0.085	238	563	123.13	0.081	-0.197	0.491	 -0.020	 -0.020	 0.509	
5638	24.18	14.82	0	0.092	229	584	118.46	0.031	0.040	0.487	 -0.020	 -0.020	 0.513	
5639	24.18	15.08	0	0.069	245	546	119.59	0.392	0.134	0.491	 -0.015	 -0.015	 0.509	
5640	24.18	15.34	0	0.010	277	530	54.22	0.046	-0.979	0.504	 -0.011	 -0.011	 0.496	
5641	24.44	0.00	0	0.061	249	525	126.67	0.234	-0.464	0.495	 -0.015	 -0.015	 0.505	
5642	24.44	0.26	0	0.072	236	570	127.50	0.280	-0.611	0.495	 -0.018	 -0.018	 0.505	
5643	24.44	0.52	0	0.036	387	853	99.23	-0.103	0.026	0.491	 -0.003	 -0.003	 0.509	
