112	 179
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	
17701	41.08	1.04	1	0.671	4108	49878	36.04	0.560	-1.206	
17702	41.08	1.30	1	0.311	9580	35230	6.21	-0.228	-1.194	
17703	41.08	1.56	1	0.329	4185	19314	149.75	-0.180	-1.212	
17704	41.08	1.82	1	0.309	2442	15475	19.85	0.480	-0.871	
17705	41.08	2.08	1	0.113	6818	15787	176.72	-0.158	-0.262	
17706	41.08	2.34	0	0.119	333	646	77.00	0.182	-1.345	
17707	41.08	2.60	0	0.050	294	501	84.62	0.742	-0.051	
17708	41.08	2.86	0	0.070	306	521	84.64	0.451	-0.221	
17709	41.08	3.12	0	0.038	342	559	64.40	0.316	-0.573	
17710	41.08	3.38	0	0.052	319	541	71.04	0.589	-0.060	
17711	41.08	3.64	0	0.060	290	511	87.53	0.653	0.150	
17712	41.08	3.90	0	0.054	269	496	91.35	0.791	0.550	
17713	41.08	4.16	0	0.067	291	516	89.15	0.569	-0.018	
17714	41.08	4.42	0	0.528	428	3354	13.52	1.278	0.324	
17715	41.08	4.68	0	0.052	291	494	83.27	0.747	-0.068	
17716	41.08	4.94	0	0.056	283	509	85.82	0.646	-0.136	
17717	41.08	5.20	0	0.019	312	514	80.06	0.532	-0.309	
17718	41.08	5.46	0	0.043	289	501	77.36	0.701	-0.176	
17719	41.08	5.72	0	0.040	283	493	79.99	0.700	-0.111	
17720	41.08	5.98	0	0.036	279	489	76.28	0.583	-0.141	
17721	41.08	6.24	0	0.035	278	488	76.01	0.518	-0.215	
17722	41.08	6.50	0	0.035	273	492	77.93	0.699	0.148	
17723	41.08	6.76	0	0.038	277	494	72.42	0.733	-0.090	
17724	41.08	7.02	0	0.050	288	512	97.50	0.409	0.058	
17725	41.08	7.28	0	0.040	269	506	66.73	0.508	-0.308	
17726	41.08	7.54	0	0.041	270	503	65.14	0.499	-0.530	
17727	41.08	7.80	0	0.040	264	494	67.77	0.440	-0.573	
17728	41.08	8.06	0	0.038	261	497	64.48	0.504	-0.535	
17729	41.08	8.32	0	0.042	257	504	60.55	0.448	-0.523	
17730	41.08	8.58	0	0.043	253	493	55.91	0.398	-0.626	
17731	41.08	8.84	0	0.040	251	504	54.27	0.404	-0.622	
17732	41.08	9.10	0	0.037	251	497	54.02	0.425	-0.534	
17733	41.08	9.36	0	0.044	256	492	56.31	0.358	-0.485	
17734	41.08	9.62	0	0.018	291	502	47.07	0.425	-0.689	
17735	41.08	9.88	0	0.045	253	498	55.61	0.395	-0.706	
17736	41.08	10.14	0	0.067	257	541	57.78	0.433	-0.511	
17737	41.08	10.40	0	0.034	268	509	44.15	0.275	-0.844	
17738	41.08	10.66	0	0.056	246	508	56.08	0.300	-0.589	
17739	41.08	10.92	0	0.047	269	521	46.54	0.133	-0.707	
17740	41.08	11.18	0	0.053	254	520	56.30	0.251	-0.573	
17741	41.08	11.44	0	0.050	253	509	53.22	0.340	-0.621	
17742	41.08	11.70	0	0.052	239	492	53.43	0.355	-0.731	
17743	41.08	11.96	0	0.057	246	507	58.20	0.333	-0.501	
17744	41.08	12.22	0	0.052	233	503	52.32	0.310	-0.561	
17745	41.08	12.48	0	0.051	232	497	51.03	0.333	-0.640	
17746	41.08	12.74	0	0.051	249	505	51.38	0.443	-0.644	
17747	41.08	13.00	0	0.052	241	488	52.07	0.422	-0.590	
17748	41.08	13.26	0	0.053	228	487	55.52	0.442	-0.683	
17749	41.08	13.52	0	0.061	235	500	57.35	0.415	-0.578	
17750	41.08	13.78	0	0.054	233	497	57.10	0.461	-0.557	
17751	41.08	14.04	0	0.059	233	493	56.88	0.432	-0.659	
17752	41.08	14.30	0	0.053	234	493	54.30	0.337	-0.712	
17753	41.08	14.56	0	0.057	232	492	56.28	0.357	-0.692	
17754	41.08	14.82	0	0.056	240	476	56.98	0.545	-0.457	
17755	41.08	15.08	0	0.059	227	490	60.67	0.385	-0.556	
17756	41.08	15.34	0	0.061	235	489	62.41	0.445	-0.589	
17757	41.08	15.60	0	0.141	268	809	154.65	2.349	4.989	
17758	41.08	15.86	0	0.059	242	499	64.81	0.277	-0.673	
17759	41.08	16.12	0	0.065	238	504	63.62	0.377	-0.437	
17760	41.08	16.38	0	0.088	268	552	67.67	0.485	-0.469	
17761	41.08	16.64	0	0.065	253	498	71.52	0.454	-0.498	
17762	41.08	16.90	0	0.107	282	523	73.04	0.233	-0.842	
17763	41.08	17.16	0	0.076	259	498	74.54	0.422	-0.601	
17764	41.08	17.42	0	0.080	254	500	75.60	0.307	-0.625	
17765	41.08	17.68	0	0.084	250	503	76.24	0.388	-0.524	
17766	41.08	17.94	0	0.096	246	504	71.71	0.224	-0.356	
17767	41.08	18.20	0	0.134	282	589	74.24	0.762	-0.095	
17768	41.08	18.46	0	0.122	263	554	69.10	0.677	0.029	
17769	41.08	18.72	0	0.109	262	562	68.59	0.811	0.322	
17770	41.08	18.98	0	0.108	264	581	74.60	0.893	0.205	
17771	41.08	19.24	0	0.128	257	581	67.21	0.681	-0.240	
17772	41.08	19.50	0	0.141	272	623	69.58	0.734	-0.415	
17773	41.08	19.76	0	0.114	296	636	71.89	0.838	0.624	
17774	41.08	20.02	0	0.061	457	765	20.18	1.677	2.656	
17775	41.08	20.28	0	0.132	346	1238	41.06	1.899	3.654	
17776	41.08	20.54	1	0.202	2893	12358	145.11	0.181	-0.641	
17777	41.08	20.80	1	0.098	351	733	45.01	-0.034	-0.923	
17778	41.08	21.06	1	0.077	278	407	70.29	-0.511	-0.461	
17779	41.08	21.32	1	0.056	266	394	56.80	-0.269	-0.246	
17780	41.08	21.58	1	0.048	296	438	173.68	-0.068	-0.791	
17781	41.08	21.84	1	0.033	245	400	156.32	-0.077	0.158	
17782	41.08	22.10	1	0.056	239	383	156.02	-0.321	0.059	
17783	41.08	22.36	1	0.091	208	387	145.25	-0.132	-0.411	
17784	41.08	22.62	1	0.171	236	481	137.26	-0.054	-1.671	
17785	41.08	22.88	1	0.159	285	544	150.64	-0.047	-1.650	
17786	41.08	23.14	1	0.034	323	484	126.68	0.139	-0.468	
17787	41.08	23.40	1	0.067	280	433	131.03	-0.435	-0.964	
17788	41.08	23.66	1	0.085	253	416	130.38	-0.303	-1.418	
17789	41.08	23.92	1	0.079	492	691	87.03	0.641	-0.995	
17790	41.08	24.18	1	0.148	1480	3098	35.97	0.381	-0.474	
17791	41.08	24.44	1	0.312	6370	26493	0.26	0.441	-1.154	
17792	41.08	24.70	1	0.424	5361	26490	133.31	0.399	-1.419	
17793	41.08	24.96	1	0.670	897	16367	163.36	0.955	-0.285	
17794	41.08	25.22	0	0.115	203	505	112.45	-0.030	-0.074	
17795	41.08	25.48	0	0.116	192	500	111.62	0.012	-0.255	
17796	41.08	25.74	0	0.088	254	552	110.57	0.107	-0.180	
17797	41.08	26.00	0	0.120	204	503	112.47	0.098	-0.105	
17798	41.08	26.26	0	0.134	274	672	114.02	1.176	1.291	
17799	41.08	26.52	0	0.113	236	542	114.50	0.401	-0.004	
17800	41.08	26.78	0	0.105	242	564	111.69	0.012	-0.186	
17801	41.08	27.04	0	0.112	198	503	112.94	-0.017	-0.284	
17802	41.08	27.30	0	0.122	191	499	115.87	-0.026	-0.119	
17803	41.08	27.56	0	0.114	181	487	114.19	-0.055	-0.179	
17804	41.08	27.82	0	0.112	189	496	114.94	-0.035	-0.190	
17805	41.08	28.08	0	0.105	187	491	115.19	-0.056	-0.270	
17806	41.08	28.34	0	0.101	263	546	126.05	-0.468	-0.482	
17807	41.08	28.60	0	0.093	194	498	116.79	-0.008	-0.391	
17808	41.08	28.86	0	0.090	214	532	116.48	0.039	-0.145	
17809	41.34	0.00	1	0.526	2630	15329	33.27	0.634	-1.075	
17810	41.34	0.26	1	0.379	2450	9007	34.21	0.884	-0.723	
17811	41.34	0.52	1	0.516	3478	23026	25.94	0.469	-1.080	
17812	41.34	0.78	1	0.554	4783	35865	28.36	0.367	-1.260	
17813	41.34	1.04	1	0.545	4231	31193	19.25	0.675	-1.083	
17814	41.34	1.30	1	0.309	3000	8377	29.20	0.499	-0.939	
17815	41.34	1.56	1	0.173	3766	8047	21.57	0.106	-1.135	
17816	41.34	1.82	1	0.182	4952	11523	133.45	0.800	-0.275	
17817	41.34	2.08	1	0.242	5854	14079	126.59	0.580	-1.252	
17818	41.34	2.34	0	0.116	544	1055	60.84	-0.294	-1.103	
17819	41.34	2.60	0	0.058	294	495	87.97	0.793	0.117	
17820	41.34	2.86	0	0.077	299	533	82.62	0.538	-0.358	
17821	41.34	3.12	0	0.067	281	493	89.90	0.741	0.450	
17822	41.34	3.38	0	0.046	297	510	76.85	0.599	0.053	
17823	41.34	3.64	0	0.054	290	495	85.51	0.803	0.220	
17824	41.34	3.90	0	0.050	336	568	89.52	0.975	0.560	
17825	41.34	4.16	0	0.131	322	614	43.57	0.751	0.279	
17826	41.34	4.42	0	0.052	289	497	84.95	0.573	0.017	
17827	41.34	4.68	0	0.063	288	508	83.96	0.508	-0.296	
17828	41.34	4.94	0	0.041	289	499	83.69	0.733	-0.098	
17829	41.34	5.20	0	0.056	288	504	87.29	0.681	-0.143	
17830	41.34	5.46	0	0.057	300	516	81.70	0.664	-0.193	
17831	41.34	5.72	0	0.041	284	490	81.67	0.696	-0.077	
17832	41.34	5.98	0	0.037	277	490	79.32	0.620	-0.232	
17833	41.34	6.24	0	0.041	284	495	76.64	0.668	-0.103	
17834	41.34	6.50	0	0.035	271	497	76.63	0.637	0.052	
17835	41.34	6.76	0	0.034	266	496	71.57	0.645	-0.234	
17836	41.34	7.02	0	0.077	308	523	81.99	0.428	-0.580	
17837	41.34	7.28	0	0.032	263	496	79.55	0.838	0.205	
17838	41.34	7.54	0	0.037	255	492	69.44	0.646	-0.284	
17839	41.34	7.80	0	0.044	270	501	69.52	0.684	-0.350	
17840	41.34	8.06	0	0.039	258	503	67.50	0.586	-0.336	
17841	41.34	8.32	0	0.041	270	521	64.33	0.527	-0.449	
17842	41.34	8.58	0	0.048	258	505	64.96	0.497	-0.527	
17843	41.34	8.84	0	0.038	252	491	60.85	0.517	-0.505	
17844	41.34	9.10	0	0.053	250	495	58.14	0.540	-0.517	
17845	41.34	9.36	0	0.030	262	503	54.15	0.480	-0.636	
17846	41.34	9.62	0	0.050	269	509	59.30	0.416	-0.505	
17847	41.34	9.88	0	0.070	279	544	68.89	0.081	-0.516	
17848	41.34	10.14	0	0.060	271	549	53.50	0.270	-0.623	
17849	41.34	10.40	0	0.051	257	515	61.06	0.253	-0.605	
17850	41.34	10.66	0	0.048	244	502	58.38	0.330	-0.541	
17851	41.34	10.92	0	0.110	356	1392	67.51	1.265	1.879	
17852	41.34	11.18	0	0.050	261	512	54.43	0.257	-0.451	
17853	41.34	11.44	0	0.050	243	509	55.87	0.306	-0.483	
17854	41.34	11.70	0	0.052	241	497	53.76	0.305	-0.382	
17855	41.34	11.96	0	0.082	245	517	57.28	0.253	-0.305	
17856	41.34	12.22	0	0.064	230	489	55.05	0.299	-0.555	
17857	41.34	12.48	0	0.055	234	504	55.75	0.349	-0.542	
17858	41.34	12.74	0	0.055	234	498	53.99	0.323	-0.517	
17859	41.34	13.00	0	0.056	236	486	56.22	0.442	-0.575	
17860	41.34	13.26	0	0.060	231	492	57.37	0.389	-0.528	
17861	41.34	13.52	0	0.057	231	489	54.98	0.316	-0.493	
17862	41.34	13.78	0	0.081	241	511	51.09	0.323	-0.587	
17863	41.34	14.04	0	0.060	238	507	53.57	0.353	-0.707	
17864	41.34	14.30	0	0.055	244	512	56.55	0.365	-0.553	
17865	41.34	14.56	0	0.068	248	525	60.47	0.413	-0.683	
17866	41.34	14.82	0	0.061	251	488	63.57	0.371	-0.637	
17867	41.34	15.08	0	0.076	229	501	61.12	0.332	-0.668	
17868	41.34	15.34	0	0.057	228	486	60.46	0.236	-0.547	
17869	41.34	15.60	0	0.067	229	486	65.84	0.336	-0.644	
17870	41.34	15.86	0	0.087	239	513	67.05	0.348	-0.519	
17871	41.34	16.12	0	0.073	234	495	68.10	0.324	-0.454	
17872	41.34	16.38	0	0.070	245	505	69.91	0.384	-0.480	
17873	41.34	16.64	0	0.075	252	508	71.35	0.295	-0.434	
17874	41.34	16.90	0	0.077	245	494	75.36	0.437	-0.530	
17875	41.34	17.16	0	0.084	250	491	75.16	0.512	-0.523	
17876	41.34	17.42	0	0.091	240	493	74.80	0.508	-0.400	
17877	41.34	17.68	0	0.098	236	492	74.95	0.436	-0.497	
17878	41.34	17.94	0	0.103	235	507	71.62	0.380	-0.450	
17879	41.34	18.20	0	0.101	258	534	71.29	0.647	0.095	
17880	41.34	18.46	0	0.119	258	549	69.21	0.658	-0.082	
17881	41.34	18.72	0	0.131	246	551	69.59	0.773	0.104	
17882	41.34	18.98	0	0.164	256	606	75.14	0.411	-0.853	
17883	41.34	19.24	0	0.141	261	597	66.91	0.906	0.225	
17884	41.34	19.50	0	0.111	267	598	71.46	0.952	0.594	
17885	41.34	19.76	0	0.110	278	552	77.25	0.485	-0.084	
17886	41.34	20.02	0	0.106	264	558	69.91	0.811	0.746	
17887	41.34	20.28	0	0.078	275	605	78.07	0.956	1.053	
17888	41.34	20.54	0	0.024	284	622	95.12	-0.026	-0.830	
17889	41.34	20.80	1	0.551	1535	18032	16.08	1.007	-0.468	
17890	41.34	21.06	1	0.040	304	442	85.92	-0.177	-0.645	
17891	41.34	21.32	1	0.038	344	550	86.14	-0.032	-0.932	
17892	41.34	21.58	1	0.032	278	391	52.66	0.251	-0.243	
17893	41.34	21.84	1	0.025	239	357	142.73	0.495	0.077	
17894	41.34	22.10	1	0.059	246	388	146.96	0.081	0.513	
17895	41.34	22.36	1	0.053	217	349	148.60	-0.068	0.106	
17896	41.34	22.62	1	0.122	187	372	137.21	-0.372	-1.111	
17897	41.34	22.88	1	0.135	229	439	134.15	-0.162	-1.571	
17898	41.34	23.14	1	0.114	268	463	138.24	-0.409	-1.438	
17899	41.34	23.40	1	0.063	402	594	155.17	-0.467	-0.906	
17900	41.34	23.66	1	0.092	838	1279	54.43	-0.178	-1.022	
17901	41.34	23.92	1	0.117	1344	2519	74.14	-0.213	-1.202	
17902	41.34	24.18	1	0.049	3124	6708	177.81	-0.120	-0.005	
17903	41.34	24.44	1	0.438	4229	38990	132.26	1.451	1.393	
17904	41.34	24.70	0	0.117	340	635	40.68	0.381	-0.791	
17905	41.34	24.96	0	0.122	219	527	112.84	0.124	-0.176	
17906	41.34	25.22	0	0.112	193	518	110.45	0.005	-0.345	
17907	41.34	25.48	0	0.124	227	576	97.47	-0.051	-1.086	
17908	41.34	25.74	0	0.072	301	591	125.01	0.509	0.480	
17909	41.34	26.00	0	0.351	282	2751	124.01	1.525	1.772	
17910	41.34	26.26	0	0.071	263	541	115.07	0.299	-0.041	
17911	41.34	26.52	0	0.062	295	717	62.24	0.528	-0.752	
17912	41.34	26.78	0	0.118	206	511	111.40	0.023	-0.253	
17913	41.34	27.04	0	0.116	192	491	114.51	0.034	-0.285	
17914	41.34	27.30	0	0.100	192	508	112.36	0.094	0.502	
17915	41.34	27.56	0	0.114	182	482	114.41	-0.075	-0.289	
17916	41.34	27.82	0	0.117	194	494	114.88	-0.118	-0.142	
17917	41.34	28.08	0	0.094	212	511	113.62	-0.040	-0.235	
17918	41.34	28.34	0	0.478	328	3754	146.06	1.735	2.196	
17919	41.34	28.60	0	0.094	210	527	116.36	0.124	-0.185	
17920	41.34	28.86	0	0.052	299	579	101.31	0.606	0.318	
17921	41.60	0.00	1	0.376	1793	6873	34.82	0.737	-0.898	
17922	41.60	0.26	1	0.342	993	3370	42.68	0.137	-1.527	
17923	41.60	0.52	1	0.228	1179	3729	24.12	0.770	-0.563	
17924	41.60	0.78	1	0.223	1532	4220	21.30	0.763	-0.555	
17925	41.60	1.04	1	0.099	1782	3768	179.23	0.376	-1.033	
17926	41.60	1.30	1	0.095	1867	5326	49.33	0.054	-0.230	
17927	41.60	1.56	1	0.352	987	3897	24.12	0.273	-1.301	
17928	41.60	1.82	1	0.165	2656	5891	3.62	0.466	-0.829	
17929	41.60	2.08	1	0.141	11150	22357	109.87	0.029	-1.049	
17930	41.60	2.34	0	0.063	308	498	79.50	0.818	0.473	
17931	41.60	2.60	0	0.056	291	492	83.90	0.848	0.201	
17932	41.60	2.86	0	0.062	290	490	87.84	0.791	0.205	
17933	41.60	3.12	0	0.049	320	531	87.73	0.731	0.237	
17934	41.60	3.38	0	0.044	318	521	87.20	0.608	0.076	
17935	41.60	3.64	0	0.061	287	503	88.70	0.826	0.364	
17936	41.60	3.90	0	0.072	298	528	80.32	0.597	-0.058	
17937	41.60	4.16	0	0.058	288	494	87.06	0.786	0.214	
17938	41.60	4.42	0	0.071	289	516	85.71	0.508	-0.106	
17939	41.60	4.68	0	0.054	296	514	85.34	0.756	0.163	
17940	41.60	4.94	0	0.096	321	596	82.55	0.685	-0.474	
17941	41.60	5.20	0	0.028	299	512	83.65	0.358	-0.477	
17942	41.60	5.46	0	0.063	315	511	93.49	1.076	1.179	
17943	41.60	5.72	0	0.042	277	489	83.92	0.758	-0.025	
17944	41.60	5.98	0	0.042	281	485	81.11	0.772	0.013	
17945	41.60	6.24	0	0.083	300	530	86.00	0.296	-0.669	
17946	41.60	6.50	0	0.038	286	518	79.71	0.578	-0.378	
17947	41.60	6.76	0	0.039	276	515	72.05	0.567	-0.518	
17948	41.60	7.02	0	0.061	265	512	67.33	0.866	-0.193	
17949	41.60	7.28	0	0.038	257	496	74.10	0.790	-0.110	
17950	41.60	7.54	0	0.036	250	485	71.58	0.762	-0.219	
17951	41.60	7.80	0	0.039	266	498	68.13	0.758	-0.128	
17952	41.60	8.06	0	0.031	281	519	81.13	0.878	0.257	
17953	41.60	8.32	0	0.038	261	499	68.07	0.730	-0.216	
17954	41.60	8.58	0	0.041	257	501	65.67	0.616	-0.414	
17955	41.60	8.84	0	0.039	272	512	67.28	0.605	-0.466	
17956	41.60	9.10	0	0.049	260	510	69.38	0.565	-0.414	
17957	41.60	9.36	0	0.044	250	501	66.14	0.503	-0.502	
17958	41.60	9.62	0	0.043	266	509	69.26	0.718	-0.320	
17959	41.60	9.88	0	0.037	265	498	77.90	0.876	-0.033	
17960	41.60	10.14	0	0.048	247	499	67.88	0.446	-0.461	
17961	41.60	10.40	0	0.050	274	522	71.33	0.505	-0.275	
17962	41.60	10.66	0	0.068	274	547	71.57	0.379	-0.514	
17963	41.60	10.92	0	0.054	249	505	61.75	0.309	-0.521	
17964	41.60	11.18	0	0.054	245	507	58.52	0.270	-0.528	
17965	41.60	11.44	0	0.039	277	522	61.77	0.449	-0.543	
17966	41.60	11.70	0	0.060	233	488	58.95	0.363	-0.351	
17967	41.60	11.96	0	0.054	232	493	59.61	0.332	-0.432	
17968	41.60	12.22	0	0.062	235	493	59.47	0.391	-0.548	
17969	41.60	12.48	0	0.056	236	507	59.71	0.445	-0.461	
17970	41.60	12.74	0	0.078	261	525	55.04	0.649	-0.305	
17971	41.60	13.00	0	0.061	239	504	61.26	0.412	-0.399	
17972	41.60	13.26	0	0.059	238	499	57.68	0.360	-0.506	
17973	41.60	13.52	0	0.061	263	530	46.54	0.209	-0.780	
17974	41.60	13.78	0	0.062	235	497	55.34	0.330	-0.553	
17975	41.60	14.04	0	0.066	228	499	60.36	0.305	-0.540	
17976	41.60	14.30	0	0.074	237	513	62.49	0.259	-0.407	
17977	41.60	14.56	0	0.067	232	511	64.29	0.382	-0.655	
17978	41.60	14.82	0	0.064	238	489	58.09	0.295	-0.635	
17979	41.60	15.08	0	0.067	230	486	65.19	0.380	-0.647	
17980	41.60	15.34	0	0.067	225	487	65.88	0.370	-0.654	
17981	41.60	15.60	0	0.067	244	502	66.18	0.416	-0.521	
17982	41.60	15.86	0	0.069	230	486	68.01	0.377	-0.480	
17983	41.60	16.12	0	0.079	253	525	73.45	0.376	-0.434	
17984	41.60	16.38	0	0.095	256	536	70.45	0.341	-0.526	
17985	41.60	16.64	0	0.082	247	497	74.65	0.521	-0.405	
17986	41.60	16.90	0	0.081	243	489	74.97	0.504	-0.409	
17987	41.60	17.16	0	0.088	253	515	79.71	0.491	-0.545	
17988	41.60	17.42	0	0.090	239	496	74.90	0.374	-0.451	
17989	41.60	17.68	0	0.101	233	491	73.77	0.361	-0.525	
17990	41.60	17.94	0	0.105	232	499	72.96	0.427	-0.426	
17991	41.60	18.20	0	0.054	316	619	34.40	0.482	0.507	
17992	41.60	18.46	0	0.129	243	527	70.22	0.582	-0.359	
17993	41.60	18.72	0	0.183	277	613	75.46	0.364	-1.234	
17994	41.60	18.98	0	0.130	258	588	70.00	0.766	-0.036	
17995	41.60	19.24	0	0.130	279	583	83.67	0.220	-0.989	
17996	41.60	19.50	0	0.127	284	589	74.57	0.661	-0.132	
17997	41.60	19.76	0	0.126	274	581	79.40	0.543	-0.461	
17998	41.60	20.02	0	0.158	296	724	72.72	0.530	-0.505	
17999	41.60	20.28	0	0.135	287	631	79.99	0.617	-0.598	
18000	41.60	20.54	0	0.102	281	619	69.99	1.005	1.404	
18001	41.60	20.80	0	0.053	300	653	65.67	0.439	0.625	
18002	41.60	21.06	1	0.652	848	9665	155.49	0.587	-1.274	
18003	41.60	21.32	1	0.073	512	748	140.75	0.334	-1.404	
18004	41.60	21.58	1	0.083	228	376	84.66	-0.226	-0.955	
18005	41.60	21.84	1	0.008	222	317	107.57	0.235	-0.974	
18006	41.60	22.10	1	0.038	214	331	147.14	0.185	-0.204	
18007	41.60	22.36	1	0.079	204	345	139.67	-0.160	-0.271	
18008	41.60	22.62	1	0.100	194	347	133.67	-0.273	-0.884	
18009	41.60	22.88	1	0.085	253	422	129.14	-0.545	-1.029	
18010	41.60	23.14	1	0.079	294	472	127.84	-0.367	-1.272	
18011	41.60	23.40	1	0.043	437	697	50.15	0.506	-0.323	
18012	41.60	23.66	1	0.052	728	1023	172.44	-0.300	-0.591	
18013	41.60	23.92	1	0.043	433	607	137.15	0.039	-0.584	
18014	41.60	24.18	1	0.049	577	733	93.87	-0.012	-0.710	
18015	41.60	24.44	1	0.308	6723	29318	75.54	0.123	-0.829	
18016	41.60	24.70	0	0.123	218	489	111.42	0.083	-0.175	
18017	41.60	24.96	0	0.122	200	506	108.37	-0.099	-0.343	
18018	41.60	25.22	0	0.126	190	495	109.92	0.064	-0.302	
18019	41.60	25.48	0	0.121	205	510	112.43	0.038	-0.149	
18020	41.60	25.74	0	0.096	217	528	108.78	0.054	-0.464	
18021	41.60	26.00	0	0.085	234	590	90.20	0.197	-0.919	
18022	41.60	26.26	0	0.125	191	503	110.21	0.204	-0.175	
18023	41.60	26.52	0	0.115	188	488	114.16	0.024	-0.244	
18024	41.60	26.78	0	0.107	211	537	85.02	0.279	-0.004	
18025	41.60	27.04	0	0.115	188	485	112.14	0.044	-0.127	
18026	41.60	27.30	0	0.120	184	489	112.13	-0.019	-0.147	
18027	41.60	27.56	0	0.115	192	492	111.17	-0.097	-0.169	
18028	41.60	27.82	0	0.052	242	567	134.55	0.099	-0.898	
18029	41.60	28.08	0	0.109	306	630	105.05	0.688	1.083	
18030	41.60	28.34	0	0.052	245	527	115.61	0.383	-0.656	
18031	41.60	28.60	0	0.104	199	492	113.17	0.007	-0.170	
18032	41.60	28.86	0	0.106	305	706	80.63	0.042	-0.245	
18033	41.86	0.00	1	0.111	558	920	25.66	0.151	-0.979	
18034	41.86	0.26	1	0.089	654	1117	5.40	-0.154	-1.408	
18035	41.86	0.52	1	0.148	701	1325	6.08	0.750	-0.360	
18036	41.86	0.78	1	0.184	531	914	8.67	0.315	-1.297	
18037	41.86	1.04	1	0.244	364	734	19.62	0.359	-1.290	
18038	41.86	1.30	1	0.092	364	575	19.97	0.471	-1.172	
18039	41.86	1.56	1	0.099	582	929	12.77	-0.081	-1.652	
18040	41.86	1.82	1	0.461	1884	11649	12.55	0.644	-1.151	
18041	41.86	2.08	1	0.582	3914	42871	6.95	1.249	0.412	
18042	41.86	2.34	0	0.140	333	613	85.77	0.138	-1.636	
18043	41.86	2.60	0	0.056	347	682	5.49	0.478	-0.395	
18044	41.86	2.86	0	0.061	293	494	89.98	0.795	0.256	
18045	41.86	3.12	0	0.061	285	487	87.81	0.929	0.454	
18046	41.86	3.38	0	0.066	289	510	84.54	0.880	0.127	
18047	41.86	3.64	0	0.110	283	582	81.49	0.446	-0.800	
18048	41.86	3.90	0	0.056	297	507	94.29	0.827	0.407	
18049	41.86	4.16	0	0.123	604	3289	62.74	1.179	0.489	
18050	41.86	4.42	0	0.045	306	522	86.96	0.909	0.643	
18051	41.86	4.68	0	0.083	323	571	105.51	1.094	1.381	
18052	41.86	4.94	0	0.046	285	492	88.73	0.813	0.132	
18053	41.86	5.20	0	0.053	282	492	85.13	0.784	0.020	
18054	41.86	5.46	0	0.047	289	499	83.15	0.790	-0.020	
18055	41.86	5.72	0	0.043	272	485	84.87	0.815	0.060	
18056	41.86	5.98	0	0.041	270	483	80.95	0.734	-0.090	
18057	41.86	6.24	0	0.044	278	493	82.47	0.795	0.099	
18058	41.86	6.50	0	0.064	297	514	85.05	0.834	0.129	
18059	41.86	6.76	0	0.061	298	566	72.25	0.734	-0.433	
18060	41.86	7.02	0	0.076	317	557	79.97	0.638	-0.320	
18061	41.86	7.28	0	0.032	276	512	85.17	0.828	-0.183	
18062	41.86	7.54	0	0.058	288	496	77.36	0.744	-0.167	
18063	41.86	7.80	0	0.028	275	502	80.93	0.825	-0.134	
18064	41.86	8.06	0	0.045	259	502	72.22	0.762	-0.296	
18065	41.86	8.32	0	0.044	251	498	69.73	0.666	-0.354	
18066	41.86	8.58	0	0.040	249	492	71.08	0.762	-0.153	
18067	41.86	8.84	0	0.050	268	501	67.84	0.599	-0.450	
18068	41.86	9.10	0	0.067	275	535	74.44	0.535	-0.486	
18069	41.86	9.36	0	0.028	264	512	69.16	0.579	-0.277	
18070	41.86	9.62	0	0.049	252	496	70.87	0.512	-0.420	
18071	41.86	9.88	0	0.093	268	559	46.92	0.204	-0.830	
18072	41.86	10.14	0	0.072	278	518	81.26	0.587	-0.192	
18073	41.86	10.40	0	0.045	293	504	55.82	0.601	-0.207	
18074	41.86	10.66	0	0.061	243	503	70.21	0.477	-0.414	
18075	41.86	10.92	0	0.048	252	493	67.23	0.391	-0.363	
18076	41.86	11.18	0	0.057	234	490	65.06	0.387	-0.344	
18077	41.86	11.44	0	0.061	251	509	69.15	0.432	-0.398	
18078	41.86	11.70	0	0.061	241	496	61.89	0.292	-0.310	
18079	41.86	11.96	0	0.064	234	498	62.30	0.301	-0.299	
18080	41.86	12.22	0	0.061	232	497	62.73	0.331	-0.370	
18081	41.86	12.48	0	0.057	232	504	62.31	0.421	-0.399	
18082	41.86	12.74	0	0.062	233	492	60.97	0.389	-0.495	
18083	41.86	13.00	0	0.060	235	489	62.81	0.466	-0.501	
18084	41.86	13.26	0	0.071	251	519	59.13	0.236	-0.593	
18085	41.86	13.52	0	0.050	293	499	60.51	0.669	-0.522	
18086	41.86	13.78	0	0.059	262	517	64.42	0.414	-0.519	
18087	41.86	14.04	0	0.074	261	525	61.50	0.267	-0.595	
18088	41.86	14.30	0	0.067	230	488	65.03	0.349	-0.457	
18089	41.86	14.56	0	0.071	227	509	66.54	0.342	-0.682	
18090	41.86	14.82	0	0.078	255	531	67.70	-0.225	-0.924	
18091	41.86	15.08	0	0.072	243	517	61.10	0.089	-0.437	
18092	41.86	15.34	0	0.074	228	491	67.41	0.449	-0.578	
18093	41.86	15.60	0	0.098	259	526	72.18	0.060	-0.695	
18094	41.86	15.86	0	0.094	266	501	83.14	0.357	-0.417	
18095	41.86	16.12	0	0.075	229	498	63.14	0.194	-0.323	
18096	41.86	16.38	0	0.152	265	548	58.56	0.934	0.991	
